Path	Sample Name	Tissue Category	Phenotype	Cell ID	Total Cells	Tissue Category Area (square microns)	Cell Density (per square mm)	Cell X Position	Cell Y Position	Process Region ID	Distance from Process Region Edge (microns)	Category Region ID	Distance from Tissue Category Edge (microns)	Nucleus Area (square microns)	Nucleus Area (percent)	Nucleus Compactness	Nucleus Minor Axis	Nucleus Major Axis	Nucleus Axis Ratio	Nucleus blue hematox Min (Optical Density, Peak Weighting)	Nucleus blue hematox Mean (Optical Density, Peak Weighting)	Nucleus blue hematox Max (Optical Density, Peak Weighting)	Nucleus blue hematox Std Dev (Optical Density, Peak Weighting)	Nucleus blue hematox Total (Optical Density, Peak Weighting)	Nucleus DAB Min (Optical Density, Peak Weighting)	Nucleus DAB Mean (Optical Density, Peak Weighting)	Nucleus DAB Max (Optical Density, Peak Weighting)	Nucleus DAB Std Dev (Optical Density, Peak Weighting)	Nucleus DAB Total (Optical Density, Peak Weighting)	Lab ID	Slide ID	Annotation ID	TMA Sector	TMA Row	TMA Column	TMA Field	Confidence	inForm 2.4.7467.26870
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1042				11616.9	41460.6	#N/A	#N/A	75	24.4	77.0	0.06%	0.55	8.00	12.51	1.56	0.027	0.089	0.157	0.024	27.352	0.056	0.273	0.573	0.102	83.944		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	97.85%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	1043				10904.4	41460.6	#N/A	#N/A	196	11.3	27.8	0.01%	0.69	5.87	6.31	1.08	0.001	0.049	0.085	0.018	5.428	0.071	0.163	0.259	0.050	18.100		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	46.06%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1044				11631.4	41460.6	#N/A	#N/A	75	15.7	15.5	0.01%	0.72	4.02	5.85	1.45	0.042	0.101	0.139	0.020	6.249	0.168	0.309	0.451	0.070	19.187		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	97.53%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	1045				11449.9	41460.6	#N/A	#N/A	#N/A	1.1	20.8	0.01%	0.62	4.40	6.86	1.56	0.006	0.114	0.203	0.054	9.482	0.045	0.179	0.331	0.084	14.886		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	78.21%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	NL	1046				11649.9	41460.6	#N/A	#N/A	75	12.0	17.5	0.01%	0.81	4.50	5.01	1.11	0.042	0.169	0.270	0.057	11.834	0.104	0.278	0.444	0.107	19.436		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	62.33%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	F	1047				10994.9	41461.6	#N/A	#N/A	185	4.0	18.5	0.10%	0.64	4.01	6.51	1.62	0.006	0.140	0.249	0.051	10.361	0.019	0.058	0.102	0.021	4.286		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	44.91%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1048				11473.9	41462.6	#N/A	#N/A	75	7.5	55.0	0.05%	0.53	6.72	12.19	1.81	0.008	0.087	0.154	0.034	19.090	0.081	0.258	0.436	0.076	56.822		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	93.76%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1049				11482.9	41465.6	#N/A	#N/A	75	10.7	64.5	0.05%	0.37	6.38	16.40	2.57	0.028	0.094	0.178	0.031	24.305	0.064	0.190	0.459	0.077	48.909		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	85.64%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1050				11525.4	41465.1	#N/A	#N/A	75	35.1	73.0	0.06%	0.51	9.05	11.17	1.23	0.030	0.094	0.165	0.026	27.333	0.034	0.204	0.393	0.084	59.607		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	90.94%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1051				11580.4	41463.6	#N/A	#N/A	75	53.3	47.8	0.04%	0.67	7.01	9.00	1.28	0.031	0.093	0.148	0.024	17.829	0.055	0.288	0.473	0.118	55.080		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	90.48%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1052				11683.4	41464.6	#N/A	#N/A	75	20.7	43.3	0.04%	0.65	6.51	9.00	1.38	0.095	0.191	0.315	0.052	33.062	0.102	0.425	0.746	0.148	73.497		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	58.17%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1053				11569.9	41463.1	#N/A	#N/A	75	63.3	18.8	0.02%	0.59	4.53	6.99	1.54	0.020	0.045	0.066	0.011	3.379	0.098	0.159	0.208	0.028	11.958		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	96.60%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1054				11629.9	41464.1	#N/A	#N/A	75	13.5	28.0	0.02%	0.70	5.00	7.50	1.50	0.049	0.141	0.261	0.051	15.802	0.035	0.253	0.390	0.096	28.341		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	59.62%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	NL	1055				11656.9	41463.1	#N/A	#N/A	75	12.1	16.0	0.01%	0.74	4.40	4.75	1.08	0.087	0.177	0.264	0.051	11.299	0.041	0.210	0.331	0.077	13.447		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	48.74%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	1056				11710.9	41463.6	#N/A	#N/A	#N/A	1.4	30.3	0.01%	0.63	6.54	6.77	1.03	0.012	0.047	0.081	0.018	5.706	0.055	0.167	0.268	0.049	20.158		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	60.49%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1057				11758.4	41463.6	#N/A	#N/A	82	4.0	21.8	0.02%	0.72	5.11	5.80	1.13	0.004	0.050	0.085	0.021	4.337	0.074	0.176	0.300	0.057	15.353		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	78.74%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1058				11778.4	41464.6	#N/A	#N/A	82	16.6	40.0	0.03%	0.58	7.22	7.93	1.10	0.001	0.062	0.114	0.028	9.890	0.036	0.168	0.301	0.062	26.841		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	69.98%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1059				11687.4	41463.6	#N/A	#N/A	75	16.6	12.5	0.01%	0.70	3.66	4.93	1.35	0.018	0.122	0.172	0.043	6.113	0.228	0.382	0.650	0.100	19.105		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	96.75%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1060				11559.4	41465.1	#N/A	#N/A	75	57.7	43.5	0.04%	0.61	6.99	8.77	1.26	0.017	0.054	0.098	0.016	9.327	0.098	0.186	0.280	0.041	32.330		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	98.53%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1061				11510.4	41467.6	#N/A	#N/A	75	27.1	68.5	0.06%	0.52	7.44	12.81	1.72	0.010	0.071	0.126	0.020	19.366	0.105	0.225	0.374	0.056	61.624		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	99.26%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	1062				11719.4	41464.1	#N/A	#N/A	196	4.7	17.0	0.01%	0.83	4.02	5.01	1.25	0.065	0.141	0.187	0.032	9.583	0.059	0.225	0.345	0.071	15.282		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	37.79%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1063				11763.4	41464.6	#N/A	#N/A	82	7.4	25.8	0.02%	0.73	5.52	6.00	1.09	0.002	0.060	0.103	0.021	6.200	0.090	0.255	0.407	0.073	26.236		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	71.02%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1064				11465.9	41465.6	#N/A	#N/A	75	11.0	35.3	0.03%	0.63	5.60	8.82	1.57	0.039	0.097	0.168	0.028	13.618	0.060	0.134	0.201	0.033	18.931		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	79.88%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1065				11533.4	41465.6	#N/A	#N/A	75	41.7	48.8	0.04%	0.47	6.52	11.03	1.69	0.020	0.079	0.118	0.026	15.381	0.079	0.179	0.304	0.046	34.911		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	97.40%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1066				11550.4	41467.6	#N/A	#N/A	75	54.0	89.3	0.07%	0.47	10.50	14.08	1.34	0.021	0.090	0.142	0.026	32.166	0.053	0.180	0.354	0.056	64.324		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	97.02%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1067				11607.9	41468.1	#N/A	#N/A	75	26.6	69.3	0.06%	0.57	8.74	10.41	1.19	0.029	0.091	0.138	0.021	25.178	0.052	0.157	0.411	0.050	43.452		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	93.33%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1068				11657.9	41465.6	#N/A	#N/A	75	10.3	24.8	0.02%	0.64	5.71	6.57	1.15	0.031	0.082	0.119	0.020	8.127	0.104	0.261	0.410	0.068	25.806		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	88.53%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1069				11623.9	41467.1	#N/A	#N/A	75	14.9	33.8	0.03%	0.52	5.07	9.68	1.91	0.042	0.101	0.170	0.030	13.600	0.177	0.375	0.559	0.105	50.581		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	97.21%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1070				11613.9	41466.1	#N/A	#N/A	75	22.7	12.5	0.01%	0.80	3.50	4.50	1.28	0.058	0.091	0.116	0.014	4.535	0.095	0.118	0.173	0.019	5.924		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	88.86%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1071				11504.4	41466.6	#N/A	#N/A	75	23.0	18.0	0.01%	0.54	4.01	7.00	1.75	0.022	0.073	0.113	0.024	5.229	0.092	0.183	0.297	0.054	13.208		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	91.85%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1072				11570.9	41467.6	#N/A	#N/A	75	60.9	63.5	0.05%	0.55	6.50	13.52	2.08	0.029	0.101	0.160	0.029	25.771	0.108	0.257	0.453	0.080	65.298		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	95.68%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1073				11770.9	41469.6	#N/A	#N/A	82	7.8	53.3	0.04%	0.56	7.92	9.00	1.14	0.029	0.097	0.214	0.035	20.684	0.118	0.413	0.646	0.108	87.967		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	98.21%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1074				11473.4	41469.6	#N/A	#N/A	75	14.5	37.5	0.03%	0.65	6.31	8.75	1.39	0.031	0.100	0.164	0.029	15.032	0.076	0.269	0.428	0.093	40.322		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	90.65%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1075				11516.9	41470.1	#N/A	#N/A	75	32.8	46.5	0.04%	0.67	7.22	8.63	1.20	0.032	0.097	0.140	0.023	18.061	0.054	0.193	0.335	0.067	35.918		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	89.52%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1076				11250.9	41471.1	#N/A	#N/A	88	6.4	41.0	0.03%	0.59	6.52	8.91	1.37	0.013	0.057	0.101	0.021	9.412	0.032	0.110	0.212	0.037	18.081		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	62.70%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1077				11581.4	41469.1	#N/A	#N/A	75	50.4	30.0	0.02%	0.68	5.50	7.01	1.28	0.015	0.073	0.122	0.026	8.797	0.088	0.244	0.385	0.068	29.314		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	93.19%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1078				11787.4	41470.1	#N/A	#N/A	82	#N/A	41.0	0.03%	0.71	7.00	7.50	1.07	0.002	0.058	0.127	0.023	9.541	0.048	0.156	0.265	0.045	25.632		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	56.24%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1079				11631.9	41469.6	#N/A	#N/A	75	7.8	38.3	0.03%	0.64	5.53	8.51	1.54	0.021	0.087	0.137	0.026	13.313	0.126	0.324	0.469	0.082	49.601		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	98.29%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1080				11761.9	41471.1	#N/A	#N/A	#N/A	1.1	32.8	0.03%	0.59	6.02	8.00	1.33	0.007	0.108	0.200	0.044	14.202	0.104	0.374	0.644	0.116	49.028		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	80.34%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1081				11798.9	41471.6	#N/A	#N/A	82	#N/A	52.5	0.04%	0.59	6.52	11.46	1.76	0.006	0.054	0.110	0.023	11.348	0.076	0.194	0.368	0.054	40.775		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	90.88%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1082				11690.4	41471.1	#N/A	#N/A	75	13.8	49.5	0.04%	0.71	7.25	8.72	1.20	0.023	0.079	0.152	0.027	15.703	0.195	0.412	0.660	0.102	81.622		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	99.60%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	1083				10985.9	41471.6	#N/A	#N/A	196	7.8	31.8	0.01%	0.69	5.82	7.23	1.24	0.029	0.077	0.120	0.021	9.808	0.089	0.185	0.293	0.049	23.556		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	61.01%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1084				11465.4	41470.6	#N/A	#N/A	75	14.6	30.0	0.02%	0.60	5.07	8.40	1.66	0.017	0.079	0.126	0.022	9.443	0.144	0.283	0.375	0.059	33.920		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	98.33%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1085				11615.9	41471.6	#N/A	#N/A	75	17.9	52.5	0.04%	0.57	6.59	11.14	1.69	0.051	0.128	0.213	0.037	26.858	0.120	0.441	0.727	0.151	92.579		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	96.27%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1086				11483.4	41472.1	#N/A	#N/A	75	17.2	50.5	0.04%	0.48	5.62	13.40	2.38	0.023	0.090	0.143	0.025	18.081	0.124	0.264	0.459	0.078	53.294		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	97.52%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1087				11538.4	41472.6	#N/A	#N/A	75	49.9	38.3	0.03%	0.71	6.03	8.00	1.33	0.015	0.069	0.125	0.019	10.589	0.090	0.258	0.392	0.066	39.424		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	94.22%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1088				11658.9	41473.6	#N/A	#N/A	#N/A	5.7	59.0	0.05%	0.61	7.23	11.11	1.54	0.037	0.109	0.213	0.036	25.829	0.190	0.447	0.681	0.108	105.552		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	99.85%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1089				11257.9	41473.6	#N/A	#N/A	88	3.5	45.5	0.04%	0.70	7.58	7.93	1.05	0.010	0.049	0.086	0.017	8.961	0.079	0.194	0.346	0.053	35.222		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	87.90%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1090				11777.9	41472.1	#N/A	#N/A	82	11.0	18.3	0.02%	0.57	4.26	5.73	1.35	0.018	0.053	0.104	0.020	3.866	0.086	0.172	0.271	0.047	12.592		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	76.80%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	F	1091				11568.4	41471.6	#N/A	#N/A	75	62.4	23.0	0.02%	0.46	3.01	11.00	3.66	0.066	0.175	0.287	0.058	16.089	0.029	0.100	0.255	0.062	9.179		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	99.34%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1092				11665.9	41473.1	#N/A	#N/A	75	11.9	27.8	0.02%	0.72	6.01	6.50	1.08	0.012	0.077	0.129	0.024	8.563	0.156	0.340	0.503	0.079	37.781		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	97.65%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	L	1093				11696.9	41472.6	#N/A	#N/A	75	8.1	15.3	0.01%	0.80	4.00	5.01	1.25	0.036	0.118	0.222	0.044	7.178	0.126	0.365	0.651	0.175	22.275		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	62.43%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	1094				11726.9	41472.6	#N/A	#N/A	#N/A	1.4	23.8	0.01%	0.68	5.01	6.51	1.30	0.014	0.076	0.139	0.029	7.259	0.074	0.192	0.313	0.063	18.245		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	47.28%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	1095				11731.9	41473.1	#N/A	#N/A	196	4.3	18.0	0.01%	0.70	4.39	5.48	1.25	0.023	0.104	0.231	0.045	7.477	0.073	0.227	0.429	0.093	16.319		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	70.30%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1096				11769.4	41472.1	#N/A	#N/A	82	5.0	12.5	0.01%	0.70	4.01	4.50	1.12	0.039	0.081	0.136	0.026	4.039	0.181	0.343	0.500	0.062	17.147		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	98.85%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	1097				11436.4	41473.6	#N/A	#N/A	#N/A	1.0	28.0	0.01%	0.67	5.00	7.65	1.53	0.000	0.065	0.108	0.025	7.237	0.128	0.289	0.432	0.083	32.418		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	73.21%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1098				11457.4	41474.1	#N/A	#N/A	75	13.8	41.8	0.03%	0.55	6.54	8.57	1.31	0.036	0.099	0.184	0.031	16.458	0.105	0.278	0.464	0.091	46.371		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	93.71%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	F	1099				11566.9	41472.1	#N/A	#N/A	75	63.7	18.5	0.02%	0.24	3.50	13.01	3.71	0.053	0.128	0.244	0.057	9.496	0.035	0.083	0.153	0.033	6.143		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	99.56%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	NL	1100				11714.9	41473.1	#N/A	#N/A	75	5.0	12.3	0.01%	0.50	3.25	6.19	1.91	0.019	0.052	0.118	0.021	2.570	0.062	0.139	0.226	0.042	6.829		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	45.07%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1101				11448.4	41474.6	#N/A	#N/A	75	9.2	46.5	0.04%	0.54	7.00	10.00	1.43	0.038	0.106	0.154	0.025	19.734	0.069	0.194	0.374	0.086	36.089		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	75.57%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	1102				10924.4	41475.1	#N/A	#N/A	196	12.0	21.3	0.01%	0.58	3.64	7.66	2.11	0.015	0.069	0.129	0.026	5.844	0.032	0.201	0.404	0.098	17.051		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	53.86%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1103				11467.4	41475.1	#N/A	#N/A	75	19.5	50.0	0.04%	0.58	6.61	10.66	1.61	0.027	0.118	0.172	0.034	23.608	0.114	0.270	0.411	0.069	54.019		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	99.10%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1104				11527.4	41480.1	#N/A	#N/A	75	47.2	157.0	0.13%	0.39	15.32	18.75	1.22	0.025	0.077	0.155	0.023	48.140	0.078	0.214	0.371	0.066	134.634		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	99.53%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	F	1105				11648.9	41474.1	#N/A	#N/A	#N/A	1.1	16.0	0.01%	0.62	3.70	5.98	1.62	0.000	0.014	0.029	0.008	0.916	0.042	0.095	0.159	0.027	6.103		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	83.04%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1106				11672.4	41475.6	#N/A	#N/A	75	17.6	30.3	0.02%	0.50	4.73	8.96	1.89	0.017	0.109	0.185	0.039	13.131	0.110	0.350	0.577	0.113	42.323		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	82.65%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1107				11717.9	41476.6	#N/A	#N/A	#N/A	3.0	52.3	0.04%	0.60	7.11	10.24	1.44	0.000	0.120	0.204	0.053	25.030	0.066	0.182	0.325	0.058	38.084		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	65.44%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1108				11630.4	41477.6	#N/A	#N/A	#N/A	2.8	76.5	0.06%	0.63	8.51	12.11	1.42	0.010	0.095	0.159	0.028	29.080	0.170	0.404	0.606	0.097	123.483		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	99.93%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1109				11767.4	41476.1	#N/A	#N/A	#N/A	0.7	40.5	0.03%	0.53	7.02	9.55	1.36	0.027	0.128	0.227	0.035	20.724	0.144	0.474	0.678	0.137	76.718		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	98.61%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1110				11544.4	41477.6	#N/A	#N/A	75	57.7	52.0	0.04%	0.66	8.00	8.52	1.06	0.024	0.073	0.122	0.017	15.153	0.076	0.260	0.463	0.075	54.023		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	96.53%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1111				11561.4	41478.1	#N/A	#N/A	75	66.6	97.0	0.08%	0.50	8.63	17.25	2.00	0.024	0.086	0.179	0.031	33.315	0.088	0.252	0.448	0.072	97.916		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	99.14%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	1112				11101.4	41477.1	#N/A	#N/A	#N/A	2.0	16.5	0.01%	0.72	3.51	6.01	1.71	0.026	0.116	0.186	0.043	7.641	0.018	0.104	0.197	0.047	6.880		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	57.34%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	Tar	NL	1113				11723.9	41477.1	#N/A	#N/A	#N/A	2.8	40.5	2.51%	0.61	6.50	9.00	1.38	0.030	0.118	0.216	0.041	19.115	0.036	0.228	0.417	0.089	36.861		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	58.89%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1114				11475.9	41478.1	#N/A	#N/A	75	23.0	37.8	0.03%	0.36	5.32	13.04	2.45	0.032	0.108	0.180	0.037	16.315	0.096	0.197	0.277	0.039	29.742		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	76.79%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1115				11512.9	41478.1	#N/A	#N/A	75	37.2	53.3	0.04%	0.60	6.30	11.29	1.79	0.024	0.057	0.087	0.013	12.206	0.081	0.143	0.231	0.032	30.550		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	96.33%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1116				11618.9	41478.6	#N/A	#N/A	75	12.1	46.3	0.04%	0.57	7.25	9.88	1.36	0.047	0.110	0.166	0.025	20.267	0.140	0.320	0.489	0.083	59.172		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	99.30%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1117				11686.4	41479.6	#N/A	#N/A	75	11.0	72.5	0.06%	0.50	7.56	13.51	1.79	0.016	0.057	0.130	0.021	16.490	0.119	0.294	0.492	0.065	85.142		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	99.80%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	1118				10876.4	41478.1	#N/A	#N/A	196	#N/A	20.5	0.01%	0.71	4.00	6.50	1.62	0.018	0.109	0.172	0.035	8.952	0.026	0.089	0.185	0.043	7.317		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	42.63%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1119				11497.9	41480.1	#N/A	#N/A	75	30.2	122.8	0.10%	0.44	10.51	19.51	1.86	0.030	0.083	0.154	0.026	40.577	0.084	0.195	0.337	0.048	95.805		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	99.64%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1120				11574.9	41480.1	#N/A	#N/A	75	54.7	63.0	0.05%	0.46	9.51	10.00	1.05	0.021	0.060	0.105	0.015	15.143	0.068	0.157	0.268	0.042	39.462		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	92.03%	
